State,District,Latitude,Longitude,"Crop And Animal Production, Hunting And Related Service Activities",Other Mining And Quarrying,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Beverages,Tobacco Products,Textiles,Textiles,Wearing Apparel,Wearing Apparel,Wearing Apparel,Leather And Related Products,Leather And Related Products,Wood And Products Of Wood And Cork,Wood And Products Of Wood And Cork,Paper And Paper Products,Printing And Reproduction Of Recorded Media,Printing And Reproduction Of Recorded Media,Coke And Refined Petroleum Products,Coke And Refined Petroleum Products,Chemicals And Chemical Products,Chemicals And Chemical Products,Chemicals And Chemical Products,"Pharmaceuticals, Medicinal Chemical And Botanical Products",Rubber And Plastics Products,Rubber And Plastics Products,Other Non-Metallic Mineral Products,Other Non-Metallic Mineral Products,Basic Metals,Basic Metals,Basic Metals,Fabricated Metal Products,Fabricated Metal Products,Fabricated Metal Products,"Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products",Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Machinery And Equipment N.E.C.,Machinery And Equipment N.E.C.,"Motor Vehicles, Trailers And Semi-Trailers","Motor Vehicles, Trailers And Semi-Trailers","Motor Vehicles, Trailers And Semi-Trailers",Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Furniture,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Repair And Installation Of Machinery And Equipment,Repair And Installation Of Machinery And Equipment,"Electricity, Gas, Steam And Air Conditioning Supply","Electricity, Gas, Steam And Air Conditioning Supply","Electricity, Gas, Steam And Air Conditioning Supply","Water Collection, Treatment And Supply",Sewerage,"Waste Collection, Treatment And Disposal Activities","Waste Collection, Treatment And Disposal Activities","Waste Collection, Treatment And Disposal Activities",Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,Warehousing And Support Activities For Transportation,Publishing Activities,"Motion Picture, Video And Television Programme Production","Motion Picture, Video And Television Programme Production","Other Professional, Scientific And Technical Activities","Office Administrative, Office Support And Other Business Support Activities",Repair Of Computers And Personal And Household Goods,Repair Of Computers And Personal And Household Goods,Other Personal Service Activities
Jammu and Kashmir,BADGAM,33.9396697,74.64003826,,,,,1,,2,4,2,,1,,2,,,,,,,,7,,,,,,,,,,,2,1,3,1,,,1,,2,,,,,,,,,3,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jammu and Kashmir,BARAMULA,34.15263734,74.26453465,,,,,1,,,1,1,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jammu and Kashmir,DODA,33.1018794,75.66666437,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jammu and Kashmir,JAMMU,32.93988002,74.68653319,,,,,3,5,11,23,16,1,10,,,,3,,,,3,1,6,18,3,,,1,6,15,,6,3,24,,9,11,3,,14,15,11,,,,1,,,,,5,9,5,,1,1,1,,,1,,,,,5,,5,,,1,,,1,2,,,,,,,,,,12,,1,,,,,,,,
Jammu and Kashmir,KATHUA,32.52174584,75.62149043,,,,,,1,3,4,4,1,1,3,4,1,,,,,,,2,13,,,,,1,22,,6,2,34,1,7,6,14,,2,1,4,,,,,,,,,2,,1,1,1,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,2,,,,,,,,,,
Jammu and Kashmir,PULWAMA,33.98840902,75.01472079,,,1,,2,,3,6,1,,1,,,1,,,,1,,1,10,1,,,,2,1,,,,,3,,6,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,5,,,,,,,,
Jammu and Kashmir,RAJAURI,33.24156715,74.3114729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jammu and Kashmir,Reasi,33.26439271,74.8283434,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jammu and Kashmir,Samba,32.59434243,75.10817152,,,,,2,9,1,12,23,7,14,4,2,4,7,,,,2,,2,36,2,,,3,13,51,,26,1,54,2,23,24,15,5,23,,14,,,,1,,,,,14,,2,1,1,3,1,2,,,1,,,,,,4,1,,,,1,6,,,,,,,,,,,1,,,,,,,,,,1
Jammu and Kashmir,SRINAGAR,34.11301562,74.8042589,,,,,2,,1,2,9,,2,,10,2,1,,,,,1,7,2,3,,,,3,,,1,1,8,1,7,,,,1,,1,,,1,,,,,,4,,,,2,1,,,,,,,,,,,4,,,,,,1,,,1,,,,,,,,7,,,,,,,,,,
Jammu and Kashmir,UDHAMPUR,32.88144586,75.29319072,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,BOKARO,23.66790703,85.97131659,,,,,,,,2,2,,2,,,,2,,,,,1,1,2,,,13,3,3,6,,,1,1,,26,31,,14,3,,8,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,2,,,,,,,9,,1,,,,,,,,
Jharkhand,CHATRA,24.15793643,84.85678781,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,DEOGHAR,24.39818778,86.66041627,,,,,,1,1,18,,,3,2,,,1,,,,,,1,2,1,,,,1,3,,2,,2,1,15,1,,,1,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,
Jharkhand,DHANBAD,23.82486722,86.49930587,,,,,2,2,2,19,4,1,4,,,,,,,,1,2,,,4,,247,5,2,5,,,1,5,,190,23,,14,2,,6,,,,,,,,,,,1,,,1,1,5,,,,,,,,,2,,,,,,1,4,,,,,,,,,,29,5,,1,,,,,,,
Jharkhand,DUMKA,24.4118318,87.30229447,,,,,,,,17,1,,,,,,,,,,,,1,,5,,,,,1,,,,,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Jharkhand,GARHWA,24.113761,83.67773073,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,GIRIDIH,24.29101059,86.09475578,,,,,,,1,5,,,1,,,,,,,,,,,3,,,22,1,3,,1,,,3,,35,44,1,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,
Jharkhand,GODDA,24.79190223,87.30298113,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,1,,,,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,GUMLA,23.19892362,84.52324344,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jharkhand,HAZARIBAG,23.98466863,85.35427296,,,,,,,,13,1,3,1,1,,,1,,,,,,,,,,15,2,,1,,,1,3,,54,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,8,1,5,,,,,,,,
Jharkhand,JAMTARA,23.9755935,86.94271803,,,,,,1,,6,1,,,,,,,,,,,,,,,,9,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jharkhand,KHUNTI,23.0854232,85.27741527,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Jharkhand,KODARMA,24.51443162,85.64416827,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,1,,23,5,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
Jharkhand,LATEHAR,23.76027068,84.35454282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,LOHARDAGA,23.44128871,84.64722034,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,PAKAUR,24.55959073,87.65913759,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,PALAMU,24.13422826,84.18570611,,,,,,,1,3,,,1,,,,,,,,,,,,,,,3,1,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,
Jharkhand,RAMGARH,23.65832106,85.56017462,,,,,,,1,7,,,2,,,,1,,,,,,,,,,22,,6,2,,,,1,,88,37,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,,2,,,,,,,,
Jharkhand,RANCHI,23.41571846,85.35461626,,,,,1,1,5,33,19,4,14,,3,1,16,1,,,1,11,1,6,11,,,2,1,14,,1,2,16,1,200,7,3,3,6,1,5,2,,,,,,,,1,,1,,,,1,4,,6,,,,,,,1,,,,,1,,1,,,,1,,,,1,,50,9,4,,,,,1,,,
Jharkhand,SAHIBGANJ,25.03381889,87.65845097,,,,,,,1,,,,1,2,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Jharkhand,SARAIKELA KHARESWAN,22.86243208,86.01318183,,,,,1,,4,3,,1,4,,,1,,,,,,,,3,1,,2,5,7,1,,1,16,15,2,32,77,8,22,19,,51,1,,,,1,,,,1,,3,,,,13,16,1,12,110,,1,,,1,,,,,,,,1,,1,5,,,,,2,,20,1,,,,,,,,,
Jharkhand,SIMDEGA,22.63293149,84.69008738,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jharkhand,SINGHBHUM(E),22.457403,85.553371,,,,,1,,,30,2,,3,,,,,,,,,,1,3,2,,,1,5,13,,,4,1,,56,33,9,4,4,,21,,,,,,,,,1,,,,,,5,3,13,3,27,,,,,1,,,,,,,,3,,2,,,1,4,,,,22,,1,,,,,,,,
Jharkhand,SINGHBHUM(W),22.441562,85.425391,,,,,,,,1,,,,9,,,,,,,,,,,,,,,,2,,,,,,19,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Karnataka,BAGALKOT,16.13817742,75.62012075,1,,,,,,2,1,11,,4,,3,1,,,,,,,,1,2,,,,4,1,,,,1,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,3,,,,,,,,4,,,1,,,,,,,
Karnataka,BANGALORE,12.923007,77.59103,2,,2,2,22,1,26,36,251,19,35,5,75,98,750,1,20,34,50,3,65,252,275,,,5,59,217,3,126,60,396,36,250,64,45,79,127,2,1036,171,10,31,1,62,5,1,3,288,37,70,32,64,74,431,388,11,25,223,1,4,45,,22,162,28,,3,6,45,50,10,3,,9,1,4,,,4,4,342,68,6,5,,,2,13,6,,35
Karnataka,BANGALORE RURAL,13.32588423,77.47002411,7,,4,,4,,4,17,29,17,13,1,13,7,52,,,6,19,,27,27,12,,1,6,20,28,3,17,4,71,6,65,9,10,26,24,,99,18,3,,,4,,,,48,8,10,2,7,8,53,70,6,6,28,,4,16,,2,18,,,,,11,4,4,,,,,,,1,8,3,23,2,8,1,,,,5,,,1
Karnataka,BELGAUM,15.871981,74.507749,21,,2,,9,7,3,9,40,3,3,28,11,2,3,,1,1,,,1,5,7,,,2,23,10,,5,17,3,,24,8,4,110,13,,76,,,,,1,1,,,9,,,,,2,90,40,,2,28,,1,8,,3,1,2,,,2,,3,1,,12,,,,,,,1,32,,2,2,,,1,1,,,1
Karnataka,BELLARY,15.09781621,76.54865012,53,,,,10,7,5,124,7,,1,,5,,11,,,,,1,,1,1,,3,1,8,9,,3,,6,1,13,47,1,3,9,2,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,11,2,,,,,,,19,,13,1,,,,,,,
Karnataka,BIDAR,17.91332971,77.52007816,,,,,,,1,20,4,1,2,2,,,,,,,,,,4,3,,1,5,5,4,,34,3,,1,4,1,1,1,3,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,12,1,,,,,,6,1,,,,,,,,,,
Karnataka,BIJAPUR,18.797687,80.813746,12,,,,1,4,1,5,11,,1,,1,1,3,,,,,,,,,,,,3,2,,,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,11,,,1,,,,,,,
Karnataka,CHAMARAJANAGAR,12.05616648,77.28665813,,,,,,,3,,4,,1,,,1,,,,,,,,,,,,,,2,,,,2,1,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,
Karnataka,CHIKKABALLAPUR,13.43816655,77.73118965,,,,,1,1,5,2,1,2,1,,4,1,10,,1,,,,1,1,1,,,1,2,6,,3,2,4,,16,1,1,3,3,,3,,,,1,,,,,,,,,,,1,2,,,,,,,,,2,,,,,2,,,,,,,,,1,1,,11,,1,,,,,1,,,
Karnataka,CHIKMAGALUR,13.40784314,75.62080738,,,,,1,,2,2,28,7,,,,,1,,,,,13,4,1,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,
Karnataka,CHITRADURGA,14.18513276,76.54847846,6,,,,,26,2,15,15,3,,,2,2,5,,,,1,,1,1,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,,,,10,,,1,,,,,,,
Karnataka,DAKSHINA KANNAD,12.84746023,75.24756135,,,3,24,6,13,7,10,142,6,20,11,,,6,,,,,20,81,10,25,,,15,24,18,,6,11,32,2,60,3,2,1,4,,23,,,,,2,,,,1,1,1,2,,1,3,16,,,10,1,,,,,8,1,,,,1,,1,,13,1,,,,3,1,2,91,5,5,,,,,,,1,3
Karnataka,DAVANAGERE,14.33442824,75.99259212,1,,,,1,2,3,63,3,,4,5,,,21,,,,,,,2,2,,,,4,1,,2,,1,,5,1,,8,3,,7,,,,,,,,,3,,1,,,,3,3,,,,,,,,,2,,,,,1,1,,,,,,,,,,,22,5,,,,,,,,,1
Karnataka,DHARWAR,15.36832588,75.06145661,42,,,,6,9,4,22,27,11,5,2,3,,3,,,,3,1,13,5,14,,1,5,13,9,,10,4,19,1,27,9,,10,22,,74,2,,,,3,,,,15,1,9,,1,10,77,32,1,4,29,,,,,,2,,,1,,1,7,1,1,,,,,,1,,2,44,1,1,6,,,,,,,
Karnataka,GADAG,15.40577321,75.61977742,19,,,,,2,3,2,1,2,,,10,,,,,,,,,1,,,,,2,1,,,,2,,2,,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,2,,1,1,,,,,,,
Karnataka,GULBARGA,17.338661,76.831009,7,,,,,,2,58,5,,1,,1,,,,,,,,,,4,,,1,10,1,,,1,2,,25,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,8,,2,1,,,,,,,
Karnataka,HASSAN,13.07826432,76.17837248,,,,,2,,10,,9,1,1,,1,6,7,,3,,,1,3,,,,,,2,2,,4,,1,,8,,,,,,,1,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,6,,,,,,,,18,,7,,,,,,,,
Karnataka,HAVERI,14.66384618,75.43326965,36,,1,,3,2,4,4,9,,,2,1,,12,,,,,,,1,,,,1,3,,1,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,6,,13,,,,,,,,
Karnataka,KODAGU,12.34084503,75.80673511,,,,,1,,1,,37,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,15,,,,,,,,,,
Karnataka,KOLAR,13.18003685,78.20152229,,,1,,6,1,9,13,7,1,,,,1,12,,,1,1,,3,7,2,,,2,11,7,,9,6,19,3,51,3,11,5,8,1,64,,,2,1,2,,,,1,1,1,3,2,1,18,6,4,1,31,,,1,,7,7,,,,1,1,2,,,2,6,1,1,,,2,1,12,,,,,,,,,,1
Karnataka,KOPPAL,15.62437105,76.17820083,2,,,,,6,2,89,,,2,,,,,,,,,,,1,,,1,,8,,,,1,1,,15,20,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,1,,8,,,,,,,,3,,,1,,,,,,,
Karnataka,MANDYA,12.5675755,76.73330735,,,1,,2,2,4,1,8,1,2,,,1,7,,2,1,4,,3,4,,,1,1,3,13,,1,2,4,1,7,1,1,3,,,5,1,,,,1,,,,6,2,,1,1,,,1,1,2,1,,,,,,,,,,,,,,,9,,,,,,,,12,2,,,,,,,,,
Karnataka,MYSORE,12.19066798,76.36338375,,,,,6,2,5,26,45,8,12,3,10,6,14,,2,,42,,29,34,11,,,7,20,56,,14,16,51,3,55,2,2,5,8,,43,29,,,3,3,1,,,13,2,16,1,,1,22,13,1,,41,,1,2,,7,19,2,,,,6,6,1,,2,1,,,,,,,56,4,6,,,,,3,,,1
Karnataka,RAICHUR,15.93027117,76.64075481,81,,,,,6,5,159,,,4,1,,,,,,,,1,,,1,,,,4,,,12,1,1,,9,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,5,2,,,,,,,6,,14,1,,,,,,,
Karnataka,RAMNAGARA,12.60326802,77.47071076,,,,,1,1,10,3,19,4,9,,3,7,10,,,2,,,5,21,6,,,2,6,17,1,12,3,39,3,35,2,4,2,12,,36,3,,1,,,,,,10,5,9,2,3,7,8,10,1,1,25,,,,,1,22,,,,1,4,1,2,,4,2,,1,,1,7,,10,,,,,,,3,,,2
Karnataka,SHIMOGA,13.960184,75.546857,,,1,,5,,4,17,10,3,2,,1,1,9,,,,,1,5,4,2,,,2,3,,,,,4,,2,1,,39,4,,9,,,,,1,,,,1,,,,,,2,7,1,1,14,,,,,,2,,,,,,,1,,1,2,,,,,,,36,1,,,,,,,,,
Karnataka,TUMKUR,13.3739655,76.64195642,,,,,30,7,13,72,35,6,6,5,5,7,18,,1,3,,,14,6,1,,1,3,13,20,,23,6,26,1,53,13,6,13,19,,49,2,1,,,5,,,,13,,2,,,6,12,5,,1,8,,,2,,,2,,,,,1,2,3,,30,,,,,,4,3,16,1,,,,,,3,,,1
Karnataka,UDIPI,13.54278636,74.87410308,,,3,28,9,10,3,20,238,9,5,1,,9,4,,,,,1,1,8,16,,,,3,9,,4,,29,1,55,1,2,2,2,,11,,,,,,,,,,,,,,,9,3,,,1,5,,,,,1,2,,,,1,1,3,,3,,,,,,1,1,34,1,1,,,,,1,,,1
Karnataka,UTTAR KANNADA,14.79702224,74.68722341,,,,1,,1,1,1,26,,,,,,3,,,,,,,8,,,,,4,1,,3,1,3,,3,,,,2,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,9,,4,,,,,,,,
Karnataka,YADGIR,16.58070815,76.73433734,23,,,,,,,18,2,,,1,,,,,,,,,,,,,,,,1,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,1,,,,1,,,,,,,,
Kerala,ALAPPUZHA,9.491863784,76.49321252,,,1,93,1,4,4,2,65,2,,,12,159,2,,,,2,11,2,24,4,,,,3,8,,7,15,9,,33,1,,2,3,,9,,,,,1,,,,6,,,1,,,3,3,,,,4,,,,,4,,,,,,5,,,,,1,,,,,,53,21,14,,,,,1,,,1
Kerala,ERNAKULAM,10.0744727,76.54916509,,,1,53,22,17,12,78,91,3,19,,6,11,8,,5,2,3,21,407,42,34,,3,6,25,40,,21,77,61,5,49,14,3,13,31,,48,25,,1,,4,,1,,20,3,7,1,2,,9,15,1,4,,8,,1,,,20,8,2,,2,19,3,9,15,,1,,1,,1,,,164,8,7,2,,,,1,,,7
Kerala,IDUKKI,9.921938494,77.1023171,,,,,,,3,,72,1,2,,,,1,,,,3,2,6,,1,,,,2,2,,3,13,,,16,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,23,1,,1,,,,,,,
Kerala,KANNUR,11.97379896,75.62115069,,,1,2,3,7,6,5,13,1,5,88,76,22,13,,1,1,2,35,118,5,12,,,1,4,4,,6,6,28,3,54,4,,,6,,4,1,,,,,,,,,1,1,,,,,7,,,,2,,,,,24,3,,1,,1,,1,,,,,,,,,,51,,,4,,,,,,,
Kerala,KASARGOD,12.43597551,75.10714513,,,,,,1,2,,7,,3,223,4,2,1,,,,1,13,14,1,1,,,,,,,1,2,1,,10,3,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,19,,,,,,,,,,
Kerala,KOLLAM,8.999936202,76.87192297,,,,19,1,2,7,5,468,3,7,,7,3,2,,,,,25,10,5,7,,,1,2,3,,9,15,12,,105,,1,,1,,3,,,,,,,,,8,,,,,,2,4,,2,,1,,1,,,3,2,,,1,,,3,,,,,,,,,,69,14,1,1,,,,,,,4
Kerala,KOTTAYAM,9.600302813,76.68678202,,,,,4,2,9,13,38,1,1,,3,2,7,,,2,36,7,30,5,23,,,2,4,6,,7,97,15,,37,,2,2,2,,2,1,,,,,,,,3,3,,,,,2,6,,1,,,,,,,9,1,,1,,1,,1,,,,,,,,,,69,1,,4,,,,1,,,3
Kerala,KOZHIKODE,11.49761548,75.85287898,,,,1,7,11,4,6,9,2,2,8,20,15,1,,,,91,31,18,7,14,,,1,,10,,9,9,8,,31,6,2,3,1,,5,,,,,,,,,1,3,,,,,,5,,,,,,1,,,8,1,,,,2,,2,,3,1,,,,,,1,72,2,1,7,,,,,,,
Kerala,MALAPPURAM,11.11405353,76.17871579,,,1,,6,10,9,11,19,5,3,3,5,,8,,1,,26,9,12,12,5,,,1,5,1,,16,9,15,,43,,,,2,,3,1,,,,,,,,1,,1,,1,1,,,,1,1,,,,,,32,6,,,,,,,,,,,,,,,1,56,4,,3,,,,2,,,
Kerala,PALAKKAD,10.95413593,76.5477918,,,,1,2,12,9,34,21,5,13,,8,7,5,,,,,29,32,5,5,,,7,11,12,1,22,35,38,2,59,37,4,3,8,,41,1,,2,,,1,,,4,2,1,1,,1,7,3,,1,,,,,,,16,,,,,9,2,,,,,,,,,1,,38,,,1,,,,2,,,
Kerala,PATHANAMTHITTA,9.263123974,76.96447622,,,,,,3,4,1,38,1,4,,,4,,,,,,2,7,,2,,,,1,2,,3,18,4,,43,,,,4,,2,,,,,,,,,1,,1,1,,,,,,,,,,,,,5,,,,,2,,1,,3,,,,,,,,42,7,,,,,,,,,1
Kerala,T.VANANTHAPURAM,8.545118,76.951726,,,1,2,,3,9,6,97,1,4,,16,3,3,,,,,1,7,3,16,,,1,4,3,,9,12,7,3,49,,,1,3,,2,3,4,1,,,1,2,,2,,,1,,1,4,,,,,1,,2,1,1,7,1,,,1,8,,1,,,,,,,,,,82,4,,3,2,,,,,,5
Kerala,THRISSUR,10.41763315,76.36372706,,,,3,3,18,14,8,47,4,15,4,13,3,10,,3,,4,8,15,18,21,,,1,2,11,,43,41,97,4,210,8,5,2,16,,40,1,,,1,,,,,3,3,1,2,1,1,9,26,,,1,1,,,,,17,14,,,,5,4,1,,,,,,,,,,93,1,,1,,,,4,,,3
Kerala,WAYANAD,11.68821231,76.13199387,,,1,,,,3,,35,,,,,,,,,,2,3,3,1,2,,,,,4,,2,,1,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,1,,,
Ladakh,KARGIL,34.38046429,76.26146947,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Ladakh,LEH,34.156575,77.56845,,,,,2,,,1,2,,,,,1,,,,,,,,,,,,1,,,,,,,,6,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,
Lakshadeep,LAKSHADWEEP,9.98846788,72.93212844,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,ALIRAJPUR,22.3123026,74.35546602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,ANUPPUR,23.07858619,81.7776667,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,1,,,1,,,,,,,,
Madhya Pradesh,ASHOKNAGAR,24.69681856,77.83740948,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Madhya Pradesh,BALAGHAT,21.86304666,80.36620696,3,,,,,,,17,,,1,3,,,,,,,,,2,1,,,,,3,2,,,,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,BARWANI,21.83826305,75.06077001,52,,,,,1,2,2,1,,,,2,,,,,,,,,,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,
Madhya Pradesh,BETUL,21.96971732,77.74503507,,,,,,1,4,2,4,,,,,,1,,,,,,4,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,BHIND,26.44989805,78.74864547,,,,,2,4,3,6,10,,2,,1,1,,,,,,,,5,,,,2,5,6,,7,,9,,,,,1,3,3,2,,,,,,,,,2,,,1,,,1,,,,2,,1,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,
